,AutoCorrelation,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,Dimensionality,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MajorityClassPercentage,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa
27,0.544959128,0.801945994,0.179347826,0.620879121,0.801945994,0.179347826,0.620879121,0.801945994,0.179347826,0.620879121,0.95033767,0.803435598,0.184782609,0.612871287,0.0625,13.88765781,0.84375,0.144021739,0.680722892,0.84375,0.144021739,0.680722892,0.84375,0.144021739,0.680722892,63.04347826,232,2.285630887,2.649195263,70.75730994,0.287756735,6,1.580530045,28.08986713,1.446401961,0.894770915,31.10742247,0.068430378,20.13684023,3.5625,0.705458927,12.71038729,0.388238978,-0.931788249,2.948120301,0.001856263,2,-0.462968507,0.711683852,36.95652174,136,0.843337982,0.220108696,0.538175508,3,2,23,368,361,1927,7,16,13.04347826,98.09782609,22.76701323,30.43478261,69.56521739,1.074879993,-0.929145589,4.962318841,0.028200997,0.018636045,1.927064084,1.324133567,0.84419738,30.52188552,0.048711628,0.96451507,10.86566349,1.83146003,2.027071486,45.65679758,0.089494939,1.394290314,27.70488035,0.841372972,0.168478261,0.63733469,0.841372972,0.168478261,0.63733469,0.841372972,0.168478261,0.63733469,0.81296886,0.247282609,0.474912193,0.81296886,0.247282609,0.474912193,0.81296886,0.247282609,0.474912193,1.152894907,0.778286638,0.206521739,0.549948507
28,0.092543157,0.943778542,0.115836299,0.871288093,0.943778542,0.115836299,0.871288093,0.943778542,0.115836299,0.871288093,3.321832725,0.685478632,0.801779359,0.108955247,0.011565836,,0.942167214,0.120284698,0.86634554,0.942167214,0.120284698,0.86634554,0.942167214,0.120284698,0.86634554,10.17793594,572,,2807.498576,11.98967972,,10,52.99527777,6.51823849,,168.5538693,4.911243327,,,10,5.451185659,3.686292465,,-1.646519853,0,,10,-1.302992452,0,9.857651246,554,0.984087924,0.090569395,0.899368454,0,10,65,5620,0,0,64,1,0,0,0,98.46153846,1.538461538,,-1.372991377,0.261032028,,-0.329927006,0.96711709,,0.077216474,4.565569395,,0.559945116,4.301746898,,20.29640512,9.049154804,,4.066611974,5.866371529,0.956425401,0.143238434,0.840838905,0.956425401,0.143238434,0.840838905,0.956425401,0.143238434,0.840838905,0.910334821,0.1613879,0.820679858,0.910334821,0.1613879,0.820679858,0.910334821,0.1613879,0.820679858,0,0.990615669,0.016903915,0.981217455
29,0.978229318,0.877612029,0.143478261,0.710175057,0.877612029,0.143478261,0.710175057,0.877612029,0.143478261,0.710175057,0.991230899,0.8590376,0.144927536,0.711618032,0.023188406,10.98775497,0.892856839,0.160869565,0.673993547,0.892856839,0.160869565,0.673993547,0.892856839,0.160869565,0.673993547,55.50724638,383,3.496440212,214.6699724,1017.385507,0.425709427,14,13.14065501,5210.102598,1.253763912,49.93170391,207.05843,0.090212323,12.89792295,4.2,4.423867144,901.5091409,0.501039555,1.119236129,2.223405797,0.000602957,2,1.145891556,3.346513359,44.49275362,307,0.894011578,0.215942029,0.549264777,5,2,16,690,37,67,6,10,31.25,5.362318841,0.606884058,37.5,62.5,0.816200616,1.985325448,2.355851449,0.005378837,1.403082732,4.483833365,0.984795333,15.34878088,18.16344786,0.029603262,2.807661655,8.468012873,1.393880431,91.78956656,392.3574551,0.132722866,7.149553647,1432.880726,0.885776614,0.144927536,0.710514613,0.885776614,0.144927536,0.710514613,0.885776614,0.144927536,0.710514613,0.767220901,0.249275362,0.491050063,0.767220901,0.249275362,0.491050063,0.767220901,0.249275362,0.491050063,4.049691346,0.818418792,0.17826087,0.63828155
30,0.873355263,0.91105444,0.03124429,0.83346359,0.91105444,0.03124429,0.83346359,0.91105444,0.03124429,0.83346359,0.635462826,0.747085448,0.068700895,0.579507207,0.002009867,,0.921797228,0.032157866,0.828396077,0.921797228,0.032157866,0.828396077,0.921797228,0.032157866,0.828396077,89.76795176,4913,,4816.887815,1198.405628,,5,67.42540616,4849.37695,,652.829669,253.3275863,,,5,14.71145197,840.2336193,,0.691928114,0.368642426,,5,-0.834717498,0.170661279,0.511602412,28,0.948930379,0.08660698,0.592812076,0,5,11,5473,0,0,10,1,0,0,0,90.90909091,9.090909091,,3.990658211,4.860721862,,1.985556904,14.26486212,,123.9882339,51.66111054,,8.931144052,91.90038907,,528.4812332,459.7251051,,19.7353277,1423.125887,0.921346542,0.033985017,0.811943821,0.921346542,0.033985017,0.811943821,0.921346542,0.033985017,0.811943821,0.892703639,0.038918326,0.787149264,0.892703639,0.038918326,0.787149264,0.892703639,0.038918326,0.787149264,0,0.870770282,0.044217066,0.758466341
31,0.56956957,0.720828571,0.273,0.305696846,0.720828571,0.273,0.305696846,0.720828571,0.273,0.305696846,0.881290899,0.664761905,0.3,0,0.021,43.59303602,0.661747619,0.279,0.244312026,0.661747619,0.279,0.244312026,0.661747619,0.279,0.244312026,70,700,2.66667776,4.292590308,3271.258,0.094738842,10,1.94962768,2822.736876,1.433893226,0.924277526,476.5838571,0.020216323,69.9274986,4,0.920379126,407.0476188,0.228364026,-1.381448503,1.155,0.00096366,2,-0.531348114,0.362085772,30,300,0.786047619,0.248,0.372469636,3,2,21,1000,0,0,7,14,14.28571429,0,0,33.33333333,66.66666667,0.908977915,-1.210473118,1.407,0.005310006,-0.272569814,0.577654468,1.532103628,0.91978136,2.973,0.012753186,1.094184172,1.118714674,1.87491203,1.649273694,35.546,0.026504108,1.909444721,12.05881445,0.700292857,0.269,0.222543353,0.700292857,0.269,0.222543353,0.700292857,0.269,0.222543353,0.65802381,0.298,0.278100775,0.65802381,0.298,0.278100775,0.65802381,0.298,0.278100775,2.038098661,0.649047619,0.286,0.304474708
32,0.102902375,0.978271176,0.050582242,0.943786084,0.978271176,0.050582242,0.943786084,0.978271176,0.050582242,0.943786084,3.320771739,0.717337309,0.795851528,0.111761678,0.001546579,,0.981774979,0.044395924,0.950661649,0.981774979,0.044395924,0.950661649,0.981774979,0.044395924,0.950661649,10.40756914,1144,,3.050747285,85.12026929,,10,0.948264683,41.76039983,,-0.501042936,50.71104553,,,10,-0.039196082,29.77423824,,-1.685793174,28.84534207,,10,-1.491182875,16.21857068,9.597889374,1055,0.979688395,0.142558224,0.841573443,0,10,17,10992,0,0,16,1,0,0,0,94.11764706,5.882352941,,-1.197260085,35.90636372,,-0.425089685,26.50641002,,-0.783902155,48.52893013,,0.086459472,30.24149239,,-0.260617129,59.60441685,,0.447357295,34.22721937,0.986382794,0.067776565,0.924677139,0.986382794,0.067776565,0.924677139,0.986382794,0.067776565,0.924677139,0.96989822,0.054130277,0.939841267,0.96989822,0.054130277,0.939841267,0.96989822,0.054130277,0.939841267,0,0.995600069,0.007914847,0.991204094
34,0.629213483,0.5,0.288888889,0,0.5,0.288888889,0,0.5,0.288888889,0,0.980307541,0.468427868,0.3,-0.021008403,0.1,43.45332433,0.5,0.288888889,0,0.5,0.288888889,0,0.5,0.288888889,0,71.11111111,64,1.487803754,,,0.054467627,4,,,1.111137062,,,0.022560013,48.25250202,2.888888889,,,0.440319232,,,0,2,,,2.222222222,2,0.399358974,0.366666667,-0.133587786,2,3,9,90,3,3,0,9,22.22222222,3.333333333,0.37037037,0,100,0.998930985,,,0.014522966,,,1.112905834,,,0.020797721,,,1.40973183,,,0.027750467,,,0.5,0.288888889,0,0.5,0.288888889,0,0.5,0.288888889,0,0.461852499,0.455555556,-0.1034689,0.461852499,0.455555556,-0.1034689,0.461852499,0.455555556,-0.1034689,0.600925213,0.408812484,0.355555556,-0.066666667
35,0.421917808,0.982738389,0.06557377,0.917895032,0.982738389,0.06557377,0.917895032,0.982738389,0.06557377,0.917895032,2.432597274,0.786871935,0.49726776,0.339716903,0.095628415,5.416393293,0.969617608,0.06557377,0.917568341,0.969617608,0.06557377,0.917568341,0.969617608,0.06557377,0.917568341,30.6010929,112,1.970304784,-0.707909229,36.29608939,0.863126914,6,0.073352106,15.32455733,1.197873311,-0.707909229,36.29608939,0.449117548,1.667171026,3.970588235,0.073352106,15.32455733,0.393809547,-0.707909229,36.29608939,0.093280632,2,0.073352106,15.32455733,5.464480874,20,0.998014425,0.035519126,0.955509425,1,6,35,366,8,8,1,34,2.857142857,2.18579235,0.06245121,2.857142857,97.14285714,0.927138394,-0.707909229,36.29608939,0.275453808,0.073352106,15.32455733,1.247561475,-0.707909229,36.29608939,0.449996151,0.073352106,15.32455733,1.52794475,-0.707909229,36.29608939,0.657052728,0.073352106,15.32455733,0.975215476,0.101092896,0.871715201,0.975215476,0.101092896,0.871715201,0.975215476,0.101092896,0.871715201,0.948438505,0.101092896,0.873556242,0.948438505,0.101092896,0.873556242,0.948438505,0.101092896,0.873556242,0.521378948,0.960868283,0.068306011,0.914689292
36,0.148116068,0.981861035,0.041991342,0.951010101,0.981861035,0.041991342,0.951010101,0.981861035,0.041991342,0.951010101,2.807354922,0.774948292,0.715584416,0.165151515,0.008658009,,0.976694871,0.047186147,0.944949495,0.976694871,0.047186147,0.944949495,0.976694871,0.047186147,0.944949495,14.28571429,330,,339.2210943,124.9138528,,7,16.90093525,72.95653249,,38.51719077,24.63314413,,,7,3.320958855,25.31471448,,-1.21587097,-12.69086036,,7,-0.885360842,0,14.28571429,330,0.970754733,0.197402597,0.76969697,0,7,20,2310,0,0,19,1,0,0,0,95,5,,0.094971522,0.0143338,,0.691097202,1.545335547,,0.688740892,8.243692251,,1.302781441,19.57181888,,34.34011898,37.05159498,,5.366954506,43.52745802,0.978708732,0.069264069,0.919191919,0.978708732,0.069264069,0.919191919,0.978708732,0.069264069,0.919191919,0.967676768,0.055411255,0.935353535,0.967676768,0.055411255,0.935353535,0.967676768,0.055411255,0.935353535,0,0.972589969,0.048484848,0.943434343
37,0.550195567,0.718664179,0.26953125,0.381647322,0.718664179,0.26953125,0.381647322,0.718664179,0.26953125,0.381647322,0.933134317,0.711119403,0.272135417,0.391058909,0.01171875,,0.707436567,0.276041667,0.381773998,0.707436567,0.276041667,0.381773998,0.707436567,0.276041667,0.381773998,65.10416667,500,,7.214259554,120.8945313,,2,2.272250858,115.2440024,,2.775362395,44.98579118,,,2,0.529246129,25.73374298,,-0.520071866,0.471876302,,2,-1.843607983,0.331328595,34.89583333,268,0.808268657,0.240885417,0.45812357,1,2,9,768,0,0,8,1,11.11111111,0,0,88.88888889,11.11111111,,0.279609788,8.017903646,,-0.294393067,4.498223627,,1.966800895,32.61673177,,0.53771374,13.85622455,,5.491254286,77.12597656,,1.722332475,28.81841544,0.762914179,0.282552083,0.351775212,0.762914179,0.282552083,0.351775212,0.762914179,0.282552083,0.351775212,0.664447761,0.307291667,0.327196056,0.664447761,0.307291667,0.327196056,0.664447761,0.307291667,0.327196056,0,0.643402985,0.309895833,0.29603155
38,0.886502254,0.928863615,0.025185578,0.775971972,0.928863615,0.025185578,0.775971972,0.928863615,0.025185578,0.775971972,0.332350556,0.932212756,0.034464475,0.742016539,0.00795334,64.92919423,0.935367513,0.015641569,0.857926804,0.935367513,0.015641569,0.857926804,0.935367513,0.015641569,0.857926804,93.87592789,3541,1.520689913,238.1814624,110.4696487,0.06006916,5,13.88265276,35.60424761,0.337555305,51.41313507,46.4366897,0.005118661,64.94601267,2.086956522,3.569191882,19.05387759,0,4.073471499,0.994999705,0,1,1.232674239,0.195457275,6.12407211,231,0.921866947,0.074231177,0.519630754,21,2,30,3772,3772,6064,7,23,70,100,5.358784023,23.33333333,76.66666667,0.098740172,5.982197043,1.758874801,0.000501774,1.258946593,0.669439962,0.259374852,8.871303807,28.41132258,0.001290442,1.538152895,22.30321439,0.475931802,90.9424881,108.8569208,0.003349175,4.937524039,33.71833516,0.959137304,0.014050901,0.871287001,0.959137304,0.014050901,0.871287001,0.959137304,0.014050901,0.871287001,0.785261166,0.036585366,0.652262443,0.785261166,0.036585366,0.652262443,0.785261166,0.036585366,0.652262443,0.668311541,0.789558554,0.041092259,0.615378543
39,0.979104478,0.892164422,0.205357143,0.711110003,0.892164422,0.205357143,0.711110003,0.892164422,0.205357143,0.711110003,2.188745583,0.776887054,0.354166667,0.448526978,0.023809524,,0.885970011,0.193452381,0.729502106,0.885970011,0.193452381,0.729502106,0.885970011,0.193452381,0.729502106,42.55952381,143,,336,0.501488095,,8,18.33030278,0.215751303,,51.97603083,0.499566327,,,8,3.605501049,0.143728697,,-1.044754289,0.49547619,,8,-0.165955685,0.027277236,0.595238095,2,0.962896439,0.169642857,0.76477235,0,8,8,336,0,0,7,1,0,0,0,87.5,12.5,,-0.938213969,0.499732143,,0.062866696,0.088495279,,0.259415108,0.500029762,,0.414220056,0.148156835,,29.07940908,0.500178571,,5.559347967,0.209410515,0.90350669,0.241071429,0.660940089,0.90350669,0.241071429,0.660940089,0.90350669,0.241071429,0.660940089,0.841387088,0.25297619,0.655234853,0.841387088,0.25297619,0.655234853,0.841387088,0.25297619,0.655234853,0,0.884131565,0.181547619,0.748845075
40,0.995169082,0.652224389,0.370192308,0.257693734,0.652224389,0.370192308,0.257693734,0.652224389,0.370192308,0.257693734,0.996729589,0.64758057,0.336538462,0.313142749,0.293269231,,0.704467354,0.331730769,0.334816463,0.704467354,0.331730769,0.334816463,0.704467354,0.331730769,0.334816463,53.36538462,111,,20.73612072,0.702154808,,2,3.401697437,0.26412097,,2.276776694,0.28132129,,,2,0.967219649,0.142237827,,-1.210104142,0.006507212,,2,-0.788908697,0.005031043,46.63461538,97,0.794235502,0.326923077,0.355743828,1,2,61,208,0,0,60,1,1.639344262,0,0,98.36065574,1.639344262,,-0.552121391,0.052419712,,0.449359061,0.040453075,,0.848534278,0.261763221,,0.940068638,0.146295281,,3.607023716,0.433585216,,1.693278214,0.237218056,0.71380143,0.288461538,0.410486538,0.71380143,0.288461538,0.410486538,0.71380143,0.288461538,0.410486538,0.696062041,0.302884615,0.391869315,0.696062041,0.302884615,0.391869315,0.696062041,0.302884615,0.391869315,0,0.829989784,0.168269231,0.66126931
41,0.262910798,0.775530565,0.355140187,0.50004611,0.775530565,0.355140187,0.50004611,0.775530565,0.355140187,0.50004611,2.176533992,0.699785352,0.565420561,0.229436972,0.046728972,,0.804528321,0.355140187,0.512616122,0.804528321,0.355140187,0.512616122,0.804528321,0.355140187,0.512616122,35.51401869,76,,54.68969853,72.65093458,,6,6.55164831,1.442407845,,9.908544271,11.26585161,,,6,1.652594388,0.689540778,,-0.410318963,0.057009346,,6,-1.152559318,0.003036864,4.205607477,9,0.715213275,0.495327103,0.323632894,0,6,10,214,0,0,9,1,0,0,0,90,10,,2.361292293,0.336051402,,-0.138132886,0.297328981,,3.052232409,1.518365421,,1.625430506,0.652191846,,9.611530767,11.18240654,,2.731739241,1.119878521,0.786259544,0.401869159,0.426434382,0.786259544,0.401869159,0.426434382,0.786259544,0.401869159,0.426434382,0.763894223,0.35046729,0.528274159,0.763894223,0.35046729,0.528274159,0.763894223,0.35046729,0.528274159,0,0.771160516,0.327102804,0.548400711
42,0.945747801,0.962042241,0.133235725,0.853475285,0.962042241,0.133235725,0.853475285,0.962042241,0.133235725,0.853475285,3.835507985,0.809963149,0.720351391,0.194245225,0.052708638,7.508591767,0.973904707,0.121522694,0.866337042,0.973904707,0.121522694,0.866337042,0.973904707,0.121522694,0.866337042,13.46998536,92,2.684938964,,,1.286924748,19,,,0.965589062,,,0.51081589,0.890287834,3.277777778,,,0.072624762,,,0.046818294,2,,,1.171303075,8,0.992158758,0.089311859,0.90196549,16,19,36,683,121,2337,0,36,44.44444444,17.715959,9.504636408,0,100,0.462932859,,,0.263699055,,,0.915836266,,,0.459967216,,,1.40832642,,,0.718794994,,,0.943607562,0.265007321,0.705220864,0.943607562,0.265007321,0.705220864,0.943607562,0.265007321,0.705220864,0.903595988,0.185944363,0.796019199,0.903595988,0.185944363,0.796019199,0.903595988,0.185944363,0.796019199,2.884551078,0.961616106,0.117130307,0.871344781
43,0.786885246,0.495802469,0.264705882,0,0.495802469,0.264705882,0,0.495802469,0.264705882,0,0.833764907,0.660493827,0.261437908,0.194789816,0.013071895,23.2084603,0.538518519,0.267973856,0.068804275,0.538518519,0.267973856,0.068804275,0.538518519,0.267973856,0.068804275,73.52941176,225,3.526626058,11.73087691,52.45751634,0.035925042,12,2.983822904,10.80345235,3.526626058,5.570741938,28.24183007,0.035925042,97.16623385,7,1.56516398,8.996552928,3.526626058,-0.589393038,4.026143791,0.035925042,2,0.146505056,7.189653506,26.47058824,81,0.697805213,0.248366013,0.197016781,1,2,4,306,0,0,2,2,25,0,0,50,50,3.526626058,-0.589393038,4.026143791,0.035925042,0.146505056,7.189653506,3.526626058,5.570741938,28.24183007,0.035925042,1.56516398,8.996552928,3.526626058,11.73087691,52.45751634,0.035925042,2.983822904,10.80345235,0.516021948,0.284313725,0.017275748,0.516021948,0.284313725,0.017275748,0.516021948,0.284313725,0.017275748,0.531934156,0.35620915,0.073963018,0.531934156,0.35620915,0.073963018,0.531934156,0.35620915,0.073963018,7.071067812,0.563758573,0.343137255,0.086021505
44,0.999782609,0.939731463,0.085633558,0.820887645,0.939731463,0.085633558,0.820887645,0.939731463,0.085633558,0.820887645,0.967360237,0.794157412,0.209302326,0.54977242,0.012605955,,0.924541669,0.08411215,0.823474652,0.924541669,0.08411215,0.823474652,0.924541669,0.08411215,0.823474652,60.59552271,2788,,1480.64205,283.2892849,,2,31.06206428,606.3478507,,241.1700187,6.150770191,,,2,11.1866391,15.19399769,,5.257394368,0.005444469,,2,1.591674269,0.076274271,39.40447729,1813,0.935231265,0.202347316,0.605321392,1,2,58,4601,0,0,57,1,1.724137931,0,0,98.27586207,1.724137931,,50.65593106,0.064793523,,5.850723015,0.316958222,,127.3765293,0.102851554,,9.72484753,0.444055329,,299.0723734,0.244130624,,13.64618809,0.843745086,0.938667985,0.10345577,0.78078059,0.938667985,0.10345577,0.78078059,0.938667985,0.10345577,0.78078059,0.891177499,0.104107803,0.781973609,0.891177499,0.104107803,0.781973609,0.891177499,0.104107803,0.781973609,0,0.893733466,0.107367963,0.775167747
46,0.999372844,0.964539222,0.063636364,0.897812251,0.964539222,0.063636364,0.897812251,0.964539222,0.063636364,0.897812251,1.48017007,0.771748431,0.376175549,0.41223112,0.019122257,26.31321144,0.959050011,0.065517241,0.894437525,0.959050011,0.065517241,0.894437525,0.959050011,0.065517241,0.894437525,51.88087774,1655,2.00856328,,,0.389640638,6,,,1.978014452,,,0.056251973,34.16346774,4.754098361,,,1.667986902,,,0.002391741,3,,,24.04388715,767,0.992861998,0.047021944,0.923516887,0,3,61,3190,0,0,0,61,0,0,0,0,100,1.986921112,,,0.008114095,,,1.995814966,,,0.012445557,,,1.998574768,,,0.063880062,,,0.962498108,0.094357367,0.848882075,0.962498108,0.094357367,0.848882075,0.962498108,0.094357367,0.848882075,0.772349018,0.311912226,0.503095195,0.772349018,0.311912226,0.503095195,0.772349018,0.311912226,0.503095195,0.53714485,0.861725794,0.268965517,0.597626292
48,0.926666667,0.607195254,0.529801325,0.209061743,0.607195254,0.529801325,0.209061743,0.607195254,0.529801325,0.209061743,1.584520917,0.581772279,0.609271523,0.093980304,0.039735099,26.91769963,0.684799762,0.463576159,0.305108145,0.684799762,0.463576159,0.305108145,0.684799762,0.463576159,0.305108145,34.43708609,52,0.705746434,-0.347474255,27.86754967,0.062015293,3,0.870166734,12.89375844,0.660678484,-0.667683211,16.53863135,0.058865391,10.223547,2.333333333,0.453386631,8.914483709,0.615610534,-1.154209095,8.105960265,0.05571549,2,-0.008312805,6.82577895,32.45033113,49,0.69409813,0.443708609,0.336416109,2,3,6,151,0,0,3,3,33.33333333,0,0,50,50,0.615610534,-1.154209095,8.105960265,0.05571549,-0.008312805,6.82577895,0.660678484,-0.501366282,13.64238411,0.058865391,0.498305965,7.023913741,0.705746434,-0.347474255,27.86754967,0.062015293,0.870166734,12.89375844,0.62916653,0.496688742,0.256841,0.62916653,0.496688742,0.256841,0.62916653,0.496688742,0.256841,0.71352894,0.397350993,0.40386893,0.71352894,0.397350993,0.40386893,0.71352894,0.397350993,0.40386893,0.577350269,0.697331488,0.42384106,0.363666294
49,0.536423841,0.786078173,0.227722772,0.540091071,0.786078173,0.227722772,0.540091071,0.786078173,0.227722772,0.540091071,0.994264609,0.735573123,0.250825083,0.493734336,0.04620462,9.155639058,0.771321915,0.260726073,0.477164013,0.771321915,0.260726073,0.477164013,0.771321915,0.260726073,0.477164013,54.45544554,165,1.739436624,4.505423168,246.2640264,0.212748933,4,1.269719931,51.83075099,1.114923775,1.108897571,97.26918178,0.108595872,9.266723331,2.625,0.595245545,17.24257214,0.606111207,-0.542167141,0.674496644,0.000565882,2,-0.537409653,0.938201902,45.54455446,138,0.903645147,0.168316832,0.659663033,3,2,14,303,7,7,6,8,21.42857143,2.310231023,0.165016502,42.85714286,57.14285714,0.900902695,-0.182019233,0.948327131,0.024074836,-0.286199937,1.105356742,1.087936965,0.588143128,92.9950495,0.116833796,0.928584629,13.3101219,1.293991214,2.308215597,173.8011551,0.204598856,1.205772806,30.13655858,0.79657444,0.257425743,0.466477042,0.79657444,0.257425743,0.466477042,0.79657444,0.257425743,0.466477042,0.731664471,0.277227723,0.446358653,0.731664471,0.277227723,0.446358653,0.731664471,0.277227723,0.446358653,0.744023809,0.777031181,0.221122112,0.552358272
50,0.998955068,0.743513992,0.239039666,0.419221789,0.743513992,0.239039666,0.419221789,0.743513992,0.239039666,0.419221789,0.930953986,0.667842296,0.300626305,0.339967848,0.010438413,49.45045097,0.849325417,0.185803758,0.577195053,0.849325417,0.185803758,0.577195053,0.849325417,0.185803758,0.577195053,65.34446764,626,1.564779509,,,0.087186702,3,,,1.538036541,,,0.018825996,80.69748634,2.9,,,1.470628455,,,0.007005143,2,,,34.65553236,332,0.746145926,0.287056367,0.314300141,1,2,10,958,0,0,0,10,10,0,0,0,100,1.528145595,,,0.007005143,,,1.528145595,,,0.013556673,,,1.564779509,,,0.013556673,,,0.825426306,0.203549061,0.529614093,0.825426306,0.203549061,0.529614093,0.825426306,0.203549061,0.529614093,0.770362601,0.229645094,0.497927486,0.770362601,0.229645094,0.497927486,0.770362601,0.229645094,0.497927486,0.316227766,0.996273432,0.028183716,0.936742789
51,0.996587031,0.799051586,0.210884354,0.542653553,0.799051586,0.210884354,0.542653553,0.799051586,0.210884354,0.542653553,0.943134004,0.788814733,0.180272109,0.596592968,0.047619048,7.574447966,0.745885187,0.207482993,0.549102429,0.745885187,0.207482993,0.549102429,0.745885187,0.207482993,0.549102429,63.94557823,188,1.682983483,4.578469749,250.8487085,0.275365972,4,1.54882442,67.65771142,0.886696704,1.295434916,95.16243402,0.124515213,6.121191707,2.625,0.669860014,19.59908149,0.391311861,-0.589818977,0,0.000448528,2,-0.284261239,0,36.05442177,106,0.893566841,0.170068027,0.63117222,3,2,14,294,293,782,6,8,21.42857143,99.65986395,18.99902818,42.85714286,57.14285714,0.453716339,-0.546178168,0.439540816,0.009696134,-0.185590297,0.681485937,0.849260782,0.81031812,90.20507418,0.059125174,0.7382702,12.71919014,1.116278575,3.379606398,167.0594467,0.253933503,1.491105231,34.60673984,0.790621236,0.227891156,0.494326642,0.790621236,0.227891156,0.494326642,0.790621236,0.227891156,0.494326642,0.755853556,0.244897959,0.46669354,0.755853556,0.244897959,0.46669354,0.755853556,0.244897959,0.46669354,0.744023809,0.776896829,0.214285714,0.543725674
52,0.888888889,0.6,0.4,0.2,0.6,0.4,0.2,0.6,0.4,0.2,1,0.5,0.5,0,3.3,5.373964005,0.4,0.6,-0.2,0.4,0.6,-0.2,0.4,0.6,-0.2,50,5,2.921928095,,,1,8,,,0.865853315,,,0.186082378,3.653064548,2.393939394,,,0,,,0,1,,,50,5,0.72,0.3,0.4,18,2,33,10,7,51,0,33,54.54545455,70,15.45454545,0,100,0.468995594,,,0.008712889,,,0.801609497,,,0.108031546,,,1.360964047,,,0.245880074,,,0.4,0.6,-0.2,0.4,0.6,-0.2,0.4,0.6,-0.2,0.76,0.2,0.6,0.76,0.2,0.6,0.76,0.2,0.6,1.390579779,0.5,0.5,0
